NAME : sw24978
21181 63183.3333 18433.3333
21182 63183.3333 18450.0000
21183 63183.3333 18483.3333
21184 63183.3333 18516.6667
21185 63183.3333 18616.6667
21186 63183.3333 18650.0000
21187 63183.3333 18883.3333
21188 63183.3333 19016.6667
21189 63200.0000 13950.0000
21190 63200.0000 14116.6667
21191 63200.0000 14150.0000
21192 63200.0000 14466.6667
21193 63200.0000 14733.3333
21194 63200.0000 15016.6667
21195 63200.0000 15433.3333
21196 63200.0000 16850.0000
21197 63200.0000 16883.3333
21198 63200.0000 16966.6667
21199 63200.0000 17016.6667
21200 63200.0000 17100.0000
21201 63200.0000 17150.0000
21202 63200.0000 17200.0000
21203 63200.0000 17233.3333
21204 63200.0000 17816.6667
21205 63200.0000 18416.6667
21206 63200.0000 18483.3333
21207 63200.0000 18500.0000
21208 63200.0000 18716.6667
21209 63216.6667 13050.0000
21210 63216.6667 14016.6667
21211 63216.6667 14133.3333
21212 63216.6667 14150.0000
21213 63216.6667 14516.6667
21214 63216.6667 14583.3333
21215 63216.6667 14633.3333
21216 63216.6667 14683.3333
21217 63216.6667 14700.0000
21218 63216.6667 14850.0000
21219 63216.6667 14866.6667
21220 63216.6667 15333.3333
21221 63216.6667 15966.6667
21222 63216.6667 16100.0000
21223 63216.6667 16833.3333
21224 63216.6667 16850.0000
21225 63216.6667 17200.0000
21226 63216.6667 17233.3333
21227 63216.6667 18283.3333
21228 63216.6667 18383.3333
21229 63216.6667 18433.3333
21230 63216.6667 18550.0000
21231 63216.6667 18666.6667
21232 63216.6667 18683.3333
21233 63216.6667 18766.6667
21234 63216.6667 18833.3333
21235 63216.6667 18883.3333
21236 63216.6667 18950.0000
21237 63216.6667 19016.6667
21238 63233.3333 12166.6667
21239 63233.3333 12916.6667
21240 63233.3333 13683.3333
21241 63233.3333 14400.0000
21242 63233.3333 14450.0000
21243 63233.3333 14500.0000
21244 63233.3333 14533.3333
21245 63233.3333 14850.0000
21246 63233.3333 15233.3333
21247 63233.3333 16566.6667
21248 63233.3333 17183.3333
21249 63233.3333 17200.0000
21250 63233.3333 17216.6667
21251 63233.3333 18300.0000
21252 63233.3333 18350.0000
21253 63233.3333 18383.3333
21254 63233.3333 18400.0000
21255 63233.3333 18566.6667
21256 63233.3333 18633.3333
21257 63233.3333 18683.3333
21258 63233.3333 18716.6667
21259 63233.3333 18783.3333
21260 63233.3333 18833.3333
21261 63233.3333 18950.0000
21262 63233.3333 19000.0000
21263 63233.3333 19083.3333
21264 63250.0000 12183.3333
21265 63250.0000 12400.0000
21266 63250.0000 12950.0000
21267 63250.0000 13183.3333
21268 63250.0000 13966.6667
21269 63250.0000 14033.3333
21270 63250.0000 14066.6667
21271 63250.0000 14116.6667
21272 63250.0000 14400.0000
21273 63250.0000 14433.3333
21274 63250.0000 14466.6667
21275 63250.0000 14483.3333
21276 63250.0000 14516.6667
21277 63250.0000 14533.3333
21278 63250.0000 14566.6667
21279 63250.0000 14583.3333
21280 63250.0000 14600.0000
21281 63250.0000 14616.6667
21282 63250.0000 14666.6667
21283 63250.0000 14766.6667
21284 63250.0000 14866.6667
21285 63250.0000 16766.6667
21286 63250.0000 16833.3333
21287 63250.0000 17183.3333
21288 63250.0000 17200.0000
21289 63250.0000 17550.0000
21290 63250.0000 17566.6667
21291 63250.0000 18250.0000
21292 63250.0000 18366.6667
21293 63250.0000 18383.3333
21294 63250.0000 18400.0000
21295 63250.0000 18450.0000
21296 63250.0000 18500.0000
21297 63250.0000 18516.6667
21298 63250.0000 18675.0000
21299 63250.0000 18683.3333
21300 63250.0000 18716.6667
21301 63250.0000 18758.3333
21302 63250.0000 18800.0000
21303 63250.0000 18866.6667
21304 63250.0000 19000.0000
21305 63250.0000 19083.3333
21306 63266.6667 12233.3333
21307 63266.6667 12400.0000
21308 63266.6667 12433.3333
21309 63266.6667 13633.3333
21310 63266.6667 13833.3333
21311 63266.6667 13866.6667
21312 63266.6667 13900.0000
21313 63266.6667 14316.6667
21314 63266.6667 14400.0000
21315 63266.6667 14566.6667
21316 63266.6667 14683.3333
21317 63266.6667 14950.0000
21318 63266.6667 16433.3333
21319 63266.6667 16600.0000
21320 63266.6667 16750.0000
21321 63266.6667 16766.6667
21322 63266.6667 17183.3333
21323 63266.6667 17200.0000
21324 63266.6667 18183.3333
21325 63266.6667 18250.0000
21326 63266.6667 18350.0000
21327 63266.6667 18666.6667
21328 63266.6667 18691.6667
21329 63266.6667 18700.0000
21330 63266.6667 18766.6667
21331 63266.6667 18783.3333
21332 63266.6667 18850.0000
21333 63266.6667 18900.0000
21334 63266.6667 18933.3333
21335 63266.6667 19016.6667
21336 63275.0000 18683.3333
21337 63275.0000 18716.6667
21338 63283.3333 12133.3333
21339 63283.3333 12350.0000
21340 63283.3333 12400.0000
21341 63283.3333 13733.3333
21342 63283.3333 13916.6667
21343 63283.3333 14000.0000
21344 63283.3333 14300.0000
21345 63283.3333 14316.6667
21346 63283.3333 14450.0000
21347 63283.3333 14633.3333
21348 63283.3333 14683.3333
21349 63283.3333 14733.3333
21350 63283.3333 14800.0000
21351 63283.3333 14850.0000
21352 63283.3333 14883.3333
21353 63283.3333 14916.6667
21354 63283.3333 15016.6667
21355 63283.3333 15233.3333
21356 63283.3333 15366.6667
21357 63283.3333 16350.0000
21358 63283.3333 16650.0000
21359 63283.3333 16700.0000
21360 63283.3333 17200.0000
21361 63283.3333 17533.3333
21362 63283.3333 18050.0000
21363 63283.3333 18216.6667
21364 63283.3333 18450.0000
21365 63283.3333 18516.6667
21366 63283.3333 18533.3333
21367 63283.3333 18550.0000
21368 63283.3333 18633.3333
21369 63283.3333 18733.3333
21370 63283.3333 18816.6667
21371 63283.3333 18916.6667
21372 63283.3333 19016.6667
21373 63283.3333 19083.3333
21374 63300.0000 12483.3333
21375 63300.0000 13100.0000
21376 63300.0000 13166.6667
21377 63300.0000 13866.6667
21378 63300.0000 13966.6667
21379 63300.0000 14033.3333
21380 63300.0000 14300.0000
21381 63300.0000 14316.6667
21382 63300.0000 14450.0000
21383 63300.0000 14783.3333
21384 63300.0000 14850.0000
21385 63300.0000 14950.0000
21386 63300.0000 15116.6667
21387 63300.0000 15283.3333
21388 63300.0000 15600.0000
21389 63300.0000 15750.0000
21390 63300.0000 16450.0000
21391 63300.0000 16616.6667
21392 63300.0000 17166.6667
21393 63300.0000 17216.6667
21394 63300.0000 17433.3333
21395 63300.0000 18250.0000
21396 63300.0000 18266.6667
21397 63300.0000 18300.0000
21398 63300.0000 18316.6667
21399 63300.0000 18366.6667
21400 63300.0000 18400.0000
21401 63300.0000 18450.0000
21402 63300.0000 18466.6667
21403 63300.0000 18483.3333
21404 63300.0000 18550.0000
21405 63300.0000 18600.0000
21406 63300.0000 18633.3333
21407 63300.0000 18666.6667
21408 63300.0000 18716.6667
21409 63300.0000 18783.3333
21410 63300.0000 18800.0000
21411 63300.0000 18816.6667
21412 63300.0000 18833.3333
21413 63300.0000 18883.3333
21414 63300.0000 19066.6667
21415 63300.0000 19083.3333
21416 63316.6667 12100.0000
21417 63316.6667 13066.6667
21418 63316.6667 13200.0000
21419 63316.6667 13316.6667
21420 63316.6667 13366.6667
21421 63316.6667 13633.3333
21422 63316.6667 13683.3333
21423 63316.6667 13833.3333
21424 63316.6667 13866.6667
21425 63316.6667 13966.6667
21426 63316.6667 14083.3333
21427 63316.6667 14150.0000
21428 63316.6667 14300.0000
21429 63316.6667 14316.6667
21430 63316.6667 14383.3333
21431 63316.6667 14466.6667
21432 63316.6667 14583.3333
21433 63316.6667 14616.6667
21434 63316.6667 14700.0000
21435 63316.6667 14800.0000
21436 63316.6667 14816.6667
21437 63316.6667 14850.0000
21438 63316.6667 14866.6667
21439 63316.6667 14900.0000
21440 63316.6667 14983.3333
21441 63316.6667 16400.0000
21442 63316.6667 16533.3333
21443 63316.6667 16783.3333
21444 63316.6667 17066.6667
21445 63316.6667 17100.0000
21446 63316.6667 17116.6667
21447 63316.6667 17133.3333
21448 63316.6667 17150.0000
21449 63316.6667 17766.6667
21450 63316.6667 17900.0000
21451 63316.6667 18233.3333
21452 63316.6667 18266.6667
21453 63316.6667 18316.6667
21454 63316.6667 18433.3333
21455 63316.6667 18500.0000
21456 63316.6667 18566.6667
21457 63316.6667 18700.0000
21458 63316.6667 18716.6667
21459 63316.6667 18733.3333
21460 63316.6667 18766.6667
21461 63316.6667 18783.3333
21462 63316.6667 18800.0000
21463 63316.6667 18900.0000
21464 63316.6667 18916.6667
21465 63316.6667 18933.3333
21466 63316.6667 18966.6667
21467 63316.6667 19100.0000
21468 63333.3333 12516.6667
21469 63333.3333 13233.3333
21470 63333.3333 13266.6667
21471 63333.3333 13416.6667
21472 63333.3333 13433.3333
21473 63333.3333 13516.6667
21474 63333.3333 13683.3333
21475 63333.3333 13716.6667
21476 63333.3333 14016.6667
21477 63333.3333 14066.6667
21478 63333.3333 14216.6667
21479 63333.3333 14250.0000
21480 63333.3333 14283.3333
21481 63333.3333 14450.0000
21482 63333.3333 14466.6667
21483 63333.3333 15183.3333
21484 63333.3333 15400.0000
21485 63333.3333 15983.3333
21486 63333.3333 16616.6667
21487 63333.3333 17016.6667
21488 63333.3333 17050.0000
21489 63333.3333 17083.3333
21490 63333.3333 17316.6667
21491 63333.3333 17466.6667
21492 63333.3333 17983.3333
21493 63333.3333 18016.6667
21494 63333.3333 18083.3333
21495 63333.3333 18116.6667
21496 63333.3333 18133.3333
21497 63333.3333 18183.3333
21498 63333.3333 18200.0000
21499 63333.3333 18250.0000
21500 63333.3333 18333.3333
21501 63333.3333 18400.0000
21502 63333.3333 18500.0000
21503 63333.3333 18550.0000
21504 63333.3333 18616.6667
21505 63333.3333 18633.3333
21506 63333.3333 18666.6667
21507 63333.3333 18683.3333
21508 63333.3333 18750.0000
21509 63333.3333 18783.3333
21510 63333.3333 18833.3333
21511 63333.3333 18900.0000
21512 63333.3333 19066.6667
21513 63333.3333 19100.0000
21514 63333.3333 19133.3333
21515 63333.3333 19166.6667
21516 63333.3333 19250.0000
21517 63350.0000 12583.3333
21518 63350.0000 13183.3333
21519 63350.0000 13200.0000
21520 63350.0000 13266.6667
21521 63350.0000 13316.6667
21522 63350.0000 13483.3333
21523 63350.0000 13850.0000
21524 63350.0000 13916.6667
21525 63350.0000 13983.3333
21526 63350.0000 14016.6667
21527 63350.0000 14183.3333
21528 63350.0000 14250.0000
21529 63350.0000 14383.3333
21530 63350.0000 14583.3333
21531 63350.0000 14833.3333
21532 63350.0000 15200.0000
21533 63350.0000 15416.6667
21534 63350.0000 15583.3333
21535 63350.0000 15766.6667
21536 63350.0000 15850.0000
21537 63350.0000 16383.3333
21538 63350.0000 17000.0000
21539 63350.0000 17016.6667
21540 63350.0000 17033.3333
21541 63350.0000 17066.6667
21542 63350.0000 18516.6667
21543 63350.0000 18616.6667
21544 63350.0000 18633.3333
21545 63350.0000 18750.0000
21546 63350.0000 18766.6667
21547 63350.0000 18800.0000
21548 63350.0000 18866.6667
21549 63350.0000 19150.0000
21550 63350.0000 19183.3333
21551 63366.6667 12633.3333
21552 63366.6667 12700.0000
21553 63366.6667 12733.3333
21554 63366.6667 13183.3333
21555 63366.6667 13416.6667
21556 63366.6667 13450.0000
21557 63366.6667 13966.6667
21558 63366.6667 14066.6667
21559 63366.6667 14150.0000
21560 63366.6667 14383.3333
21561 63366.6667 14466.6667
21562 63366.6667 14500.0000
21563 63366.6667 14883.3333
21564 63366.6667 16250.0000
21565 63366.6667 16566.6667
21566 63366.6667 16583.3333
21567 63366.6667 18000.0000
21568 63366.6667 18433.3333
21569 63366.6667 18450.0000
21570 63366.6667 18483.3333
21571 63366.6667 18500.0000
21572 63366.6667 18700.0000
21573 63366.6667 18850.0000
21574 63366.6667 18866.6667
21575 63366.6667 18950.0000
21576 63366.6667 19083.3333
21577 63366.6667 19183.3333
21578 63366.6667 19200.0000
21579 63383.3333 12766.6667
21580 63383.3333 12833.3333
21581 63383.3333 12850.0000
21582 63383.3333 12866.6667
21583 63383.3333 13116.6667
21584 63383.3333 13133.3333
21585 63383.3333 13150.0000
21586 63383.3333 13383.3333
21587 63383.3333 13400.0000
21588 63383.3333 13783.3333
21589 63383.3333 13850.0000
21590 63383.3333 13883.3333
21591 63383.3333 13916.6667
21592 63383.3333 13933.3333
21593 63383.3333 14000.0000
21594 63383.3333 14883.3333
21595 63383.3333 15016.6667
21596 63383.3333 15200.0000
21597 63383.3333 16333.3333
21598 63383.3333 16550.0000
21599 63383.3333 16566.6667
21600 63383.3333 16750.0000
21601 63383.3333 16950.0000
21602 63383.3333 16966.6667
21603 63383.3333 17816.6667
21604 63383.3333 17850.0000
21605 63383.3333 17900.0000
21606 63383.3333 17916.6667
21607 63383.3333 18366.6667
21608 63383.3333 18450.0000
21609 63383.3333 18466.6667
21610 63383.3333 18650.0000
21611 63383.3333 18666.6667
21612 63383.3333 18716.6667
21613 63383.3333 18883.3333
21614 63383.3333 19200.0000
21615 63383.3333 19216.6667
21616 63400.0000 12866.6667
21617 63400.0000 12916.6667
21618 63400.0000 13000.0000
21619 63400.0000 13016.6667
21620 63400.0000 13033.3333
21621 63400.0000 13066.6667
21622 63400.0000 13166.6667
21623 63400.0000 13216.6667
21624 63400.0000 13366.6667
21625 63400.0000 13800.0000
21626 63400.0000 13883.3333
21627 63400.0000 13900.0000
21628 63400.0000 14100.0000
21629 63400.0000 14333.3333
21630 63400.0000 14750.0000
21631 63400.0000 14766.6667
21632 63400.0000 14833.3333
21633 63400.0000 14850.0000
21634 63400.0000 14950.0000
21635 63400.0000 15333.3333
21636 63400.0000 16300.0000
21637 63400.0000 16550.0000
21638 63400.0000 16950.0000
21639 63400.0000 17483.3333
21640 63400.0000 17600.0000
21641 63400.0000 17666.6667
21642 63400.0000 17933.3333
21643 63400.0000 18133.3333
21644 63400.0000 19050.0000
21645 63400.0000 19116.6667
21646 63400.0000 19216.6667
21647 63400.0000 19250.0000
21648 63416.6667 13016.6667
21649 63416.6667 13200.0000
21650 63416.6667 13366.6667
21651 63416.6667 13750.0000
21652 63416.6667 13800.0000
21653 63416.6667 13833.3333
21654 63416.6667 14100.0000
21655 63416.6667 14133.3333
21656 63416.6667 14466.6667
21657 63416.6667 14733.3333
21658 63416.6667 15000.0000
21659 63416.6667 15183.3333
21660 63416.6667 15250.0000
21661 63416.6667 15600.0000
21662 63416.6667 15816.6667
21663 63416.6667 15833.3333
21664 63416.6667 16083.3333
21665 63416.6667 16100.0000
21666 63416.6667 16516.6667
21667 63416.6667 16533.3333
21668 63416.6667 16550.0000
21669 63416.6667 16566.6667
21670 63416.6667 16950.0000
21671 63416.6667 17366.6667
21672 63416.6667 17800.0000
21673 63416.6667 18333.3333
21674 63416.6667 18400.0000
21675 63416.6667 18433.3333
21676 63416.6667 18583.3333
21677 63416.6667 18716.6667
21678 63416.6667 19216.6667
21679 63416.6667 19250.0000
21680 63416.6667 19500.0000
21681 63433.3333 13016.6667
21682 63433.3333 13800.0000
21683 63433.3333 14066.6667
21684 63433.3333 14766.6667
21685 63433.3333 15116.6667
21686 63433.3333 16183.3333
21687 63433.3333 16533.3333
21688 63433.3333 16550.0000
21689 63433.3333 16900.0000
21690 63433.3333 17800.0000
21691 63433.3333 18100.0000
21692 63433.3333 18150.0000
21693 63433.3333 18166.6667
21694 63433.3333 18216.6667
21695 63433.3333 18283.3333
21696 63433.3333 18316.6667
21697 63433.3333 18366.6667
21698 63433.3333 18433.3333
21699 63433.3333 18466.6667
21700 63433.3333 18583.3333
21701 63433.3333 18783.3333
21702 63433.3333 19083.3333
21703 63433.3333 19150.0000
21704 63433.3333 19250.0000
21705 63433.3333 19666.6667
21706 63441.6667 19666.6667
21707 63450.0000 13200.0000
21708 63450.0000 13366.6667
21709 63450.0000 13983.3333
21710 63450.0000 14016.6667
21711 63450.0000 14050.0000
21712 63450.0000 14116.6667
21713 63450.0000 14150.0000
21714 63450.0000 14200.0000
21715 63450.0000 14416.6667
21716 63450.0000 14850.0000
21717 63450.0000 14966.6667
21718 63450.0000 15283.3333
21719 63450.0000 15933.3333
21720 63450.0000 16000.0000
21721 63450.0000 16150.0000
21722 63450.0000 16766.6667
21723 63450.0000 16800.0000
21724 63450.0000 16850.0000
21725 63450.0000 16900.0000
21726 63450.0000 16950.0000
21727 63450.0000 18100.0000
21728 63450.0000 18116.6667
21729 63450.0000 18133.3333
21730 63450.0000 18216.6667
21731 63450.0000 18266.6667
21732 63450.0000 18766.6667
21733 63466.6667 12633.3333
21734 63466.6667 12800.0000
21735 63466.6667 13166.6667
21736 63466.6667 13233.3333
21737 63466.6667 14766.6667
21738 63466.6667 16166.6667
21739 63466.6667 16200.0000
21740 63466.6667 16216.6667
21741 63466.6667 16250.0000
21742 63466.6667 16533.3333
21743 63466.6667 16783.3333
21744 63466.6667 16883.3333
21745 63466.6667 17083.3333
21746 63466.6667 17733.3333
21747 63466.6667 17950.0000
21748 63466.6667 17966.6667
21749 63466.6667 18033.3333
21750 63466.6667 18066.6667
21751 63466.6667 18100.0000
21752 63466.6667 18766.6667
21753 63466.6667 18950.0000
21754 63466.6667 19050.0000
21755 63466.6667 19266.6667
21756 63466.6667 19633.3333
21757 63483.3333 12550.0000
21758 63483.3333 13116.6667
21759 63483.3333 13200.0000
21760 63483.3333 13283.3333
21761 63483.3333 13866.6667
21762 63483.3333 13916.6667
21763 63483.3333 13983.3333
21764 63483.3333 14016.6667
21765 63483.3333 14050.0000
21766 63483.3333 14200.0000
21767 63483.3333 14300.0000
21768 63483.3333 14316.6667
21769 63483.3333 15783.3333
21770 63483.3333 16316.6667
21771 63483.3333 16483.3333
21772 63483.3333 16500.0000
21773 63483.3333 16850.0000
21774 63483.3333 17916.6667
21775 63483.3333 18083.3333
21776 63483.3333 18566.6667
21777 63483.3333 18716.6667
21778 63483.3333 18883.3333
21779 63483.3333 18933.3333
21780 63483.3333 18966.6667
21781 63483.3333 18983.3333
21782 63483.3333 19000.0000
21783 63483.3333 19183.3333
21784 63483.3333 19300.0000
21785 63483.3333 19450.0000
21786 63483.3333 19733.3333
21787 63491.6667 19358.3333
21788 63500.0000 12450.0000
21789 63500.0000 12683.3333
21790 63500.0000 13150.0000
21791 63500.0000 13833.3333
21792 63500.0000 13950.0000
21793 63500.0000 14900.0000
21794 63500.0000 15066.6667
21795 63500.0000 15250.0000
21796 63500.0000 16016.6667
21797 63500.0000 16233.3333
21798 63500.0000 16500.0000
21799 63500.0000 16683.3333
21800 63500.0000 16833.3333
21801 63500.0000 17033.3333
21802 63500.0000 18083.3333
21803 63500.0000 18483.3333
21804 63500.0000 18766.6667
21805 63500.0000 19316.6667
21806 63500.0000 19416.6667
21807 63500.0000 19433.3333
21808 63500.0000 19583.3333
21809 63516.6667 12716.6667
21810 63516.6667 13033.3333
21811 63516.6667 13100.0000
21812 63516.6667 13883.3333
21813 63516.6667 14050.0000
21814 63516.6667 14233.3333
21815 63516.6667 14516.6667
21816 63516.6667 15350.0000
21817 63516.6667 15383.3333
21818 63516.6667 15666.6667
21819 63516.6667 16466.6667
21820 63516.6667 17266.6667
21821 63516.6667 17750.0000
21822 63516.6667 17816.6667
21823 63516.6667 18366.6667
21824 63516.6667 18450.0000
21825 63516.6667 18716.6667
21826 63516.6667 18766.6667
21827 63516.6667 18916.6667
21828 63516.6667 19583.3333
21829 63533.3333 12400.0000
21830 63533.3333 13800.0000
21831 63533.3333 13866.6667
21832 63533.3333 13900.0000
21833 63533.3333 13933.3333
21834 63533.3333 14200.0000
21835 63533.3333 14833.3333
21836 63533.3333 14966.6667
21837 63533.3333 15233.3333
21838 63533.3333 15250.0000
21839 63533.3333 15333.3333
21840 63533.3333 15350.0000
21841 63533.3333 15450.0000
21842 63533.3333 16083.3333
21843 63533.3333 16283.3333
21844 63533.3333 16466.6667
21845 63533.3333 16566.6667
21846 63533.3333 16666.6667
21847 63533.3333 16700.0000
21848 63533.3333 17100.0000
21849 63533.3333 17133.3333
21850 63533.3333 17350.0000
21851 63533.3333 18066.6667
21852 63533.3333 18483.3333
21853 63533.3333 18583.3333
21854 63533.3333 19166.6667
21855 63533.3333 19400.0000
21856 63533.3333 19433.3333
21857 63533.3333 19516.6667
21858 63533.3333 19550.0000
21859 63533.3333 19600.0000
21860 63533.3333 19716.6667
21861 63550.0000 12350.0000
21862 63550.0000 12833.3333
21863 63550.0000 12966.6667
21864 63550.0000 13016.6667
21865 63550.0000 13766.6667
21866 63550.0000 13800.0000
21867 63550.0000 14266.6667
21868 63550.0000 14283.3333
21869 63550.0000 15400.0000
21870 63550.0000 15883.3333
21871 63550.0000 16000.0000
21872 63550.0000 16066.6667
21873 63550.0000 16200.0000
21874 63550.0000 16233.3333
21875 63550.0000 16433.3333
21876 63550.0000 16466.6667
21877 63550.0000 16483.3333
21878 63550.0000 16666.6667
21879 63550.0000 16750.0000
21880 63550.0000 16800.0000
21881 63550.0000 16833.3333
21882 63550.0000 17033.3333
21883 63550.0000 18616.6667
21884 63550.0000 18800.0000
21885 63550.0000 18983.3333
21886 63550.0000 19350.0000
21887 63550.0000 19400.0000
21888 63550.0000 19683.3333
21889 63550.0000 19866.6667
21890 63566.6667 13016.6667
21891 63566.6667 13800.0000
21892 63566.6667 13916.6667
21893 63566.6667 14266.6667
21894 63566.6667 14850.0000
21895 63566.6667 14933.3333
21896 63566.6667 14950.0000
21897 63566.6667 15366.6667
21898 63566.6667 16633.3333
21899 63566.6667 17583.3333
21900 63566.6667 17616.6667
21901 63566.6667 17916.6667
21902 63566.6667 18216.6667
21903 63566.6667 18550.0000
21904 63566.6667 19166.6667
21905 63566.6667 19458.3333
21906 63566.6667 19500.0000
21907 63566.6667 19666.6667
21908 63566.6667 19800.0000
21909 63566.6667 19816.6667
21910 63583.3333 12833.3333
21911 63583.3333 13033.3333
21912 63583.3333 13083.3333
21913 63583.3333 13983.3333
21914 63583.3333 14150.0000
21915 63583.3333 14633.3333
21916 63583.3333 15350.0000
21917 63583.3333 15700.0000
21918 63583.3333 16350.0000
21919 63583.3333 16800.0000
21920 63583.3333 17233.3333
21921 63583.3333 17850.0000
21922 63583.3333 18066.6667
21923 63583.3333 18100.0000
21924 63583.3333 18316.6667
21925 63583.3333 18933.3333
21926 63583.3333 19016.6667
21927 63583.3333 19433.3333
21928 63583.3333 19533.3333
21929 63583.3333 19666.6667
21930 63600.0000 13066.6667
21931 63600.0000 13216.6667
21932 63600.0000 14783.3333
21933 63600.0000 15050.0000
21934 63600.0000 15350.0000
21935 63600.0000 16133.3333
21936 63600.0000 16150.0000
21937 63600.0000 16166.6667
21938 63600.0000 16233.3333
21939 63600.0000 16550.0000
21940 63600.0000 16783.3333
21941 63600.0000 16816.6667
21942 63600.0000 17516.6667
21943 63600.0000 18650.0000
21944 63600.0000 19316.6667
21945 63600.0000 19683.3333
21946 63616.6667 13166.6667
21947 63616.6667 14033.3333
21948 63616.6667 14066.6667
21949 63616.6667 14083.3333
21950 63616.6667 14133.3333
21951 63616.6667 14783.3333
21952 63616.6667 15000.0000
21953 63616.6667 15100.0000
21954 63616.6667 15350.0000
21955 63616.6667 15416.6667
21956 63616.6667 16516.6667
21957 63616.6667 16700.0000
21958 63616.6667 17033.3333
21959 63616.6667 17100.0000
21960 63616.6667 18883.3333
21961 63616.6667 19416.6667
21962 63633.3333 12466.6667
21963 63633.3333 12916.6667
21964 63633.3333 13100.0000
21965 63633.3333 13933.3333
21966 63633.3333 13966.6667
21967 63633.3333 14000.0000
21968 63633.3333 14733.3333
21969 63633.3333 15233.3333
21970 63633.3333 15933.3333
21971 63633.3333 16250.0000
21972 63633.3333 16283.3333
21973 63633.3333 16750.0000
21974 63633.3333 16800.0000
21975 63633.3333 18200.0000
21976 63633.3333 18216.6667
21977 63633.3333 18233.3333
21978 63633.3333 18683.3333
21979 63633.3333 18783.3333
21980 63633.3333 19066.6667
21981 63633.3333 19166.6667
21982 63633.3333 19266.6667
21983 63633.3333 19366.6667
21984 63633.3333 19416.6667
21985 63633.3333 19783.3333
21986 63633.3333 19850.0000
21987 63633.3333 19900.0000
21988 63650.0000 12883.3333
21989 63650.0000 13066.6667
21990 63650.0000 13633.3333
21991 63650.0000 13750.0000
21992 63650.0000 13816.6667
21993 63650.0000 13833.3333
21994 63650.0000 14383.3333
21995 63650.0000 14650.0000
21996 63650.0000 14966.6667
21997 63650.0000 15650.0000
21998 63650.0000 15916.6667
21999 63650.0000 15966.6667
22000 63650.0000 16016.6667
22001 63650.0000 16116.6667
22002 63650.0000 16450.0000
22003 63650.0000 16583.3333
22004 63650.0000 16766.6667
22005 63650.0000 17066.6667
22006 63650.0000 17700.0000
22007 63650.0000 18200.0000
22008 63650.0000 18533.3333
22009 63650.0000 18616.6667
22010 63650.0000 19083.3333
22011 63650.0000 19216.6667
22012 63650.0000 19616.6667
22013 63666.6667 12850.0000
22014 63666.6667 13050.0000
22015 63666.6667 14616.6667
22016 63666.6667 15383.3333
22017 63666.6667 16416.6667
22018 63666.6667 16583.3333
22019 63666.6667 16750.0000
22020 63666.6667 17016.6667
22021 63666.6667 17950.0000
22022 63666.6667 18416.6667
22023 63666.6667 18983.3333
22024 63666.6667 19216.6667
22025 63666.6667 19300.0000
22026 63666.6667 19433.3333
22027 63666.6667 19633.3333
22028 63666.6667 19650.0000
22029 63666.6667 20116.6667
22030 63666.6667 20183.3333
22031 63683.3333 12633.3333
22032 63683.3333 12983.3333
22033 63683.3333 13366.6667
22034 63683.3333 13633.3333
22035 63683.3333 13950.0000
22036 63683.3333 14350.0000
22037 63683.3333 14566.6667
22038 63683.3333 14716.6667
22039 63683.3333 14850.0000
22040 63683.3333 15033.3333
22041 63683.3333 15116.6667
22042 63683.3333 15366.6667
22043 63683.3333 15516.6667
22044 63683.3333 15883.3333
22045 63683.3333 16350.0000
22046 63683.3333 16400.0000
22047 63683.3333 16600.0000
22048 63683.3333 16733.3333
22049 63683.3333 16833.3333
22050 63683.3333 16900.0000
22051 63683.3333 16916.6667
22052 63683.3333 16950.0000
22053 63683.3333 16966.6667
22054 63683.3333 17250.0000
22055 63683.3333 17433.3333
22056 63683.3333 17500.0000
22057 63683.3333 17783.3333
22058 63683.3333 17983.3333
22059 63683.3333 18283.3333
22060 63683.3333 19916.6667
22061 63683.3333 20000.0000
22062 63683.3333 20050.0000
22063 63700.0000 12933.3333
22064 63700.0000 13600.0000
22065 63700.0000 13866.6667
22066 63700.0000 14166.6667
22067 63700.0000 14883.3333
22068 63700.0000 15150.0000
22069 63700.0000 15166.6667
22070 63700.0000 16283.3333
22071 63700.0000 16333.3333
22072 63700.0000 16416.6667
22073 63700.0000 16733.3333
22074 63700.0000 16800.0000
22075 63700.0000 16866.6667
22076 63700.0000 16900.0000
22077 63700.0000 18800.0000
22078 63700.0000 18866.6667
22079 63700.0000 18950.0000
22080 63700.0000 19083.3333
22081 63700.0000 19583.3333
22082 63700.0000 19700.0000
22083 63700.0000 19800.0000
22084 63700.0000 20150.0000
22085 63700.0000 20216.6667
22086 63700.0000 20316.6667
22087 63700.0000 20350.0000
22088 63716.6667 12650.0000
22089 63716.6667 12966.6667
22090 63716.6667 13516.6667
22091 63716.6667 14750.0000
22092 63716.6667 15766.6667
22093 63716.6667 15800.0000
22094 63716.6667 15833.3333
22095 63716.6667 15866.6667
22096 63716.6667 16033.3333
22097 63716.6667 16150.0000
22098 63716.6667 16416.6667
22099 63716.6667 17433.3333
22100 63716.6667 17883.3333
22101 63716.6667 18450.0000
22102 63716.6667 18633.3333
22103 63716.6667 18683.3333
22104 63716.6667 18716.6667
22105 63716.6667 19316.6667
22106 63716.6667 19416.6667
22107 63716.6667 19500.0000
22108 63716.6667 20016.6667
22109 63716.6667 20216.6667
22110 63716.6667 20366.6667
22111 63716.6667 20383.3333
22112 63733.3333 13450.0000
